id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53100062,Nordic Cottage w/ Lake Views,9060841,Ruby,Cascade,Eastlake,47.64473,-122.32587,Entire home/apt,103,2,0,,,7,63,0,STR-OPLI-19-001970
52635401,Apt In The Heart of Downtown Seattle,406445079,Randi,Downtown,Belltown,47.61517227,-122.3507622,Entire home/apt,86,30,16,12/3/2022,4.4,1,286,16,STR-OPLI-19-002827
52635431,Craftsman Home w/Hot Tub in Montlake. 1 mi from UW,7219180,Julie,Capitol Hill,Stevens,47.6328,-122.30277,Entire home/apt,250,1,2,12/9/2022,0.38,1,14,2,STR-OPLI-22-001154
52702608,WSea Retreat - Guest suite in Genesee,239130549,Haley,West Seattle,Genesee,47.56892,-122.3751,Private room,83,30,4,12/18/2021,0.28,1,0,0,STR-OPLI-21-000897
52708072,Comfy lower 2br unit with new furnishings.  park,165390,SeattleStays - Seth Gordon,Other neighborhoods,Fremont,47.65513611,-122.3443527,Entire home/apt,250,30,0,,,5,67,0,
53107083,City View Condo,429923812,Ahmad,Cascade,South Lake Union,47.62131,-122.33148,Entire home/apt,95,1,93,12/21/2022,7.05,2,331,85,STR-OPLI-21-001252
52708294,Private TINY Room with Shared Bathroom,123468144,Wish,Rainier Valley,Rainier Beach,47.51341,-122.27041,Private room,39,1,18,10/13/2022,2.06,15,306,18,STR-OPLI-21-001345
52708295,Quiet & Charming Big Private Room- Shared Bathroom,123468144,Wish,Rainier Valley,Rainier Beach,47.512707,-122.271301,Private room,75,1,19,9/3/2022,1.66,15,295,19,STR-OPLI-21-001345
52639007,Urban Oasis w/ Space Needle View & Garage Parking,121020756,Brandon,Downtown,Belltown,47.61672,-122.34554,Entire home/apt,174,2,76,12/16/2022,5.6,1,28,69,STR-OPLI-21-001135
53107692,Space Needle View Retreat in Queen Anne,410570167,Jung,Queen Anne,Lower Queen Anne,47.62805,-122.34825,Entire home/apt,337,1,68,12/11/2022,5.14,2,323,64,Str-opli-21-000750
52640216,Gaslight Inn - Room 106,425937581,Ryan,Capitol Hill,Stevens,47.61796,-122.31217,Private room,213,1,0,,,7,181,0,STR-BB-OPLI-21-000004
53112557,Eureka-Fargo2,183354712,Marc,Lake City,Cedar Park,47.72729,-122.28966,Private room,63,1,27,11/22/2022,2.08,3,112,24,STR-OPLI-19-002637
52708728,Family Retreat w/Backyard & 15min DT+Remote work,188927517,Yolanda,Northgate,Pinehurst,47.72295,-122.31558,Entire home/apt,371,2,3,7/9/2022,0.25,1,182,3,STR-OPLI-21-001155
52718445,Architect's Mid-Century-Modern Home,7008342,Heywood & Julia,Beacon Hill,South Beacon Hill,47.51674271,-122.2853622,Entire home/apt,102,1,85,12/2/2022,5.85,2,40,70,STR-OPLI-19-002825
53116778,Cozy & Equipped Ravenna Home near UW + Greenlake,65212742,John,Other neighborhoods,Ravenna,47.68277,-122.30154,Entire home/apt,130,30,2,12/10/2022,0.17,1,118,2,
52719504,Greenwood Gardens Guest Quarters,46771655,Abigail,Other neighborhoods,Greenwood,47.68831,-122.365,Entire home/apt,102,3,21,11/27/2022,1.65,1,83,20,STR-OPLI-22-001423
52721625,Near Zoo,63674214,Liz,Other neighborhoods,Wallingford,47.66377,-122.34139,Entire home/apt,400,30,0,,,9,365,0,
52721927,Private 2Bd/2Ba Home w Decks Near Rail/Airport/Bus,230287218,Dorothy,Beacon Hill,South Beacon Hill,47.51914,-122.28362,Entire home/apt,99,2,23,12/2/2022,1.89,9,88,23,STR-OPLI-19-002141
53118717,"S. Lake Union 2BR w/ Gym & W/D, nr Space Needle",107434423,Blueground,Cascade,South Lake Union,47.63323,-122.32675,Entire home/apt,233,31,0,,,410,297,0,
52722357,Welcoming 4 bedroom Greenlake home with hot tub,1676880,Steven,Other neighborhoods,Green Lake,47.68779,-122.32809,Entire home/apt,427,30,0,,,1,37,0,
52733946,"SPACE VILLA: Beautiful views, closer to Amazon",213636683,Seema,Ballard,West Woodland,47.66388,-122.36666,Entire home/apt,88,30,4,8/27/2022,0.4,5,365,4,STR-PLLI-21-000021
52640354,Gaslight Inn - Room 108,425937581,Ryan,Capitol Hill,Stevens,47.61717,-122.31222,Private room,174,1,1,10/10/2022,0.39,7,267,1,STR-BB-OPLI-21-000004
52640462,Gaslight Inn - Room 102,425937581,Ryan,Capitol Hill,Broadway,47.61767,-122.31423,Private room,241,1,0,,,7,236,0,STR-BB-OPLI-21-000004
53118764,"Capitol Hill 1BR w/ W/D & BBQ, nr Broadway bars",107434423,Blueground,Downtown,First Hill,47.6127389,-122.317689,Entire home/apt,156,31,0,,,410,283,0,
52640560,Gaslight Inn - Room 103,425937581,Ryan,Capitol Hill,Broadway,47.61627,-122.31288,Private room,241,1,0,,,7,263,0,STR-BB-OPLI-21-000004
52735199,Cozy Apartment in the heart of Ballard,7952516,Emily,Ballard,Adams,47.67122,-122.39714,Entire home/apt,140,1,0,,,1,335,0,STR-OPLI-22-001890
52640665,Gaslight Inn - Room 105,425937581,Ryan,Capitol Hill,Broadway,47.6182,-122.31387,Private room,251,1,1,11/6/2021,0.07,7,279,0,STR-BB-OPLI-21-000004
53118807,"Capitol Hill 1BR w/ W/D & BBQ, nr Broadway bars",107434423,Blueground,Downtown,First Hill,47.6127389,-122.317689,Entire home/apt,157,31,0,,,410,297,0,
52649180,"Close to Green Lake - quiet, charming",423026895,Juliana,Other neighborhoods,Wallingford,47.66488,-122.33851,Entire home/apt,249,2,4,9/12/2022,0.31,2,357,3,STR-OPLI-19-003347
52652157,Modern 1 bedroom private studio,24797644,Rodrigo,Northgate,Maple Leaf,47.69774,-122.32171,Entire home/apt,85,2,25,10/7/2022,2.65,1,365,25,STR-OPLI-22-000426
52654348,Comfy Guest Suite Near Green Lake!,425400199,Mikaela,Northgate,North College Park,47.692,-122.34189,Entire home/apt,67,1,35,11/13/2022,2.47,1,268,32,STR-OPLI-21-000994
52655676,Amazing Studio in Columbia City-Near Light Rail,225034304,Julie,Rainier Valley,Columbia City,47.55684,-122.28711,Entire home/apt,81,1,68,12/17/2022,4.62,2,333,62,STR-OPLI-22-000075
52658221,Duplex 4 BR With Rooftop views of Space Needle,114731080,Jerald,Capitol Hill,Broadway,47.62476,-122.31746,Entire home/apt,913,7,1,8/15/2022,0.23,2,169,1,STR-OPLI-21-000751
52735601,New! Walk Everywhere! Sweet Cap Hill Studio,27833938,Laura,Capitol Hill,Broadway,47.62203,-122.32257,Entire home/apt,110,60,1,3/31/2022,0.11,2,128,1,
52745066,"Charming Garden House, South Capitol Hill",15502197,Kimberley,Central Area,Minor,47.60346,-122.31166,Entire home/apt,286,2,0,,,9,19,0,STR-OPLI-19-001178
52756023,Self Isolating? Stay Here! Loft with Roof Access,59626676,Michael,Capitol Hill,Broadway,47.61681,-122.32462,Entire home/apt,105,1,99,12/12/2022,7.28,4,335,92,STR-OPLI-21-000966
52756136,Sleek Townhome W/ Private Rooftop Deck & Incredible Views in Capitol Hill!,104834083,Vacasa Washington,Capitol Hill,Broadway,47.62516,-122.31606,Entire home/apt,245,2,27,12/20/2022,1.94,49,356,24,STR-OPLI-21-000836
53120448,Charming Greenlake/Phinney Ridge 1-Bedroom,11640857,Kristi,Other neighborhoods,Greenwood,47.68729,-122.34764,Entire home/apt,119,30,5,11/15/2022,0.4,2,75,4,
53127334,Serene City Studio,72191276,Baylee,West Seattle,Fairmount Park,47.56666,-122.37326,Entire home/apt,108,1,58,12/19/2022,6.67,1,87,58,STR-OPLI-22-000613
52758831,The Auto shop,20521336,Dave,Delridge,Highland Park,47.5321,-122.34778,Entire home/apt,75,30,4,10/14/2022,0.34,2,324,4,
52659176,Private big window room in North Seattle home,7435040,Chengying,Northgate,Haller Lake,47.72314,-122.33404,Private room,54,3,11,12/22/2022,0.97,22,349,11,STR-OPLI-19-003321
53131825,Modern 1BR Unit in Queen Anne,427025860,Marie,Queen Anne,East Queen Anne,47.64053,-122.35213,Entire home/apt,20,30,3,4/10/2022,0.23,2,54,2,STR-OPLi-19-000047
52659234,Large 2 bdr  5 min to  UW /Green Lake/ Bryant (3),3074414,Melissa,Other neighborhoods,Bryant,47.67721,-122.28907,Entire home/apt,133,30,4,9/24/2022,0.28,119,89,3,STR-OPLI-19-002570
52758938,Self Isolate in Capitol Hill♥Loft w Rooftop Access,59626676,Michael,Capitol Hill,Broadway,47.61817,-122.32299,Entire home/apt,105,1,120,12/11/2022,8.37,4,333,107,STR-OPLI-21-000966
52759499,SUPER CLEAN + PRIVATE ♥ Cozy Studio/Loft w Balcony,59626676,Michael,Capitol Hill,Broadway,47.61849,-122.32456,Entire home/apt,105,1,97,12/9/2022,6.86,4,336,81,STR-OPLI-21-000966
53132174,Historic elegance and comfort in Madison Park,380711893,Michele,Central Area,Harrison/Denny-Blaine,47.6263,-122.28948,Entire home/apt,350,30,1,5/15/2022,0.13,1,307,1,
52759612,SELF CHECK-IN ★ Private Studio/Loft w Terrace,59626676,Michael,Capitol Hill,Broadway,47.6167,-122.32448,Entire home/apt,105,1,100,12/13/2022,7.21,4,338,86,STR-OPLI-21-000966
52659355,"Private room in N Seattle home,  clean, big window",7435040,Chengying,Northgate,Haller Lake,47.72325,-122.33597,Private room,54,3,6,10/17/2022,1.22,22,341,6,STR-OPLI-19-003321
52659389,Comfort and Luxury Tropical Villa.,340994747,Hamy,Rainier Valley,Dunlap,47.52048,-122.27886,Entire home/apt,593,2,50,11/27/2022,3.81,1,312,47,STR-OPLI-21-001379
52761149,"Travelling nurse, rotations, tech uptown Seattle",28379912,Daniel James Rogers,Cascade,Eastlake,47.64542,-122.32621,Entire home/apt,73,30,0,,,17,76,0,
53132811,Basement guest suite 3 blocks from Green Lake,33299005,Devan,Other neighborhoods,Green Lake,47.68286,-122.3271,Entire home/apt,250,3,5,6/9/2022,0.47,1,0,5,STR-OPLI-21-001218
52761885,"Cozy Private Bed+Bath in Fremont, Seattle",117925421,Vlad,Other neighborhoods,Fremont,47.65662,-122.34901,Private room,85,2,44,11/20/2022,4.27,3,83,44,STR-OPLI-22-000072
52659465,"Private room in N Seattle home,  clean, big window",7435040,Chengying,Northgate,Haller Lake,47.72467,-122.33439,Private room,57,3,10,9/4/2022,1.03,22,328,10,STR-OPLI-19-003321
52659854,Green Lake guest suite w/ private entrance,193954244,Teddy,Northgate,Maple Leaf,47.69099,-122.32455,Entire home/apt,69,1,51,11/25/2022,3.57,1,281,48,STR-OPLI-19-001255
53145114,"Contemporary Condo with WiFi, Washer/Dryer, & Central AC - Close to Waterfront!",104834083,Vacasa Washington,Downtown,Belltown,47.61379,-122.35117,Entire home/apt,238,2,48,12/21/2022,4,49,329,48,STR-OPLI-21-000846
52659991,New & Bright unit in a luxury apartment building,142063843,Pauls,Delridge,High Point,47.54779,-122.37504,Entire home/apt,108,2,2,4/6/2022,0.22,1,39,2,STR-OPLI-22-000091
52765112,Modern 3br | Ballard Townhome w/ balcony | Sophari,314324381,Sophari,Ballard,Adams,47.67257,-122.3895,Entire home/apt,159,1,22,11/26/2022,1.55,30,359,17,STR-OPLI-21-001054
53148020,Upscale Townhome w/Roof  Deck Views of Cascades,1643089,Brooke,Capitol Hill,Stevens,47.61859,-122.3089,Entire home/apt,389,2,46,11/26/2022,3.41,1,155,39,STR-OPLI-21-001018
52778420,Seattle's Downtown Luxurious! 1 Bedroom High-rise!,116610090,Cardell,Cascade,South Lake Union,47.62282,-122.33078,Entire home/apt,97,1,93,12/15/2022,6.43,2,349,80,STR-OPLI-21-000535
52779086,Pike Place Mrkt 1BR | Gym& Pool | Sophari,314324381,Sophari,Downtown,Pike-Market,47.60973,-122.3396,Entire home/apt,129,1,17,11/23/2022,1.78,30,320,17,STR-OPLI-22-001671
52660330,Comfy Loft in The Heart of Capitol Hill,211742313,Ted,Downtown,First Hill,47.61303,-122.32196,Entire home/apt,105,1,64,12/11/2022,4.66,3,321,55,STR-OPLI-20-000238
53149013,Chic 2 Bedroom 2 Bath Home in Heart of Seattle!,80333752,Ashley & Mike,Downtown,Belltown,47.61588,-122.34731,Entire home/apt,246,2,42,11/21/2022,3.54,23,62,42,STR-OPLI-19-001535
52668443,The Teal Door of Leschi (Private 2 BR w/ kitchen),15135436,Nicolas And Jeanna,Central Area,Leschi,47.59565,-122.29234,Entire home/apt,200,2,16,10/30/2022,1.23,1,131,15,STR-OPLI-21-001171
52780817,2BR Apt in Lovely Queen Anne Home,424931782,Jim,Queen Anne,East Queen Anne,47.63912,-122.35476,Entire home/apt,79,28,5,12/14/2022,0.46,3,178,5,STR-OPLI-21-001069
53152040,Lovely private bedroom and bath in a central Seattle neighborhood,27542521,Carolina,Other neighborhoods,Greenwood,47.69234,-122.34741,Private room,100,3,4,7/31/2022,0.68,1,171,4,Str-OPLI-22-001030
52785653,"Columbia City 2BR w/ W/D & Gym, nr light rail",107434423,Blueground,Rainier Valley,Columbia City,47.55979,-122.29122,Entire home/apt,238,31,0,,,410,0,0,
52785667,"Columbia City 2BR w/ W/D & Gym, nr light rail",107434423,Blueground,Rainier Valley,Columbia City,47.55979,-122.29122,Entire home/apt,260,31,0,,,410,0,0,
52668560,Waterfront Flat in Downtown Seattle,179254749,Andrew,Downtown,Central Business District,47.60661,-122.34102,Entire home/apt,142,2,111,12/18/2022,7.55,5,41,91,STR-OPLI-20-000370
52668926,1BR Apt in Wallingford - mins from Gas Works Park,3516434,Jeff,Other neighborhoods,Wallingford,47.65218,-122.33332,Entire home/apt,95,2,6,9/23/2022,0.5,1,24,6,STR-OPLI-21-001270
53155876,Serene 1 Bedroom Condo in the Heart of Seattle!,80333752,Ashley & Mike,Downtown,Belltown,47.61446,-122.34844,Entire home/apt,110,2,51,11/27/2022,4.35,23,63,51,STR-OPLI-19-001537
52674987,COZY⚡️CLEAN⚡️MODERN Updated Private-2BR Guest Suite,8146482,Amy,Delridge,North Delridge,47.55916,-122.36391,Entire home/apt,115,2,42,11/25/2022,2.91,3,167,33,STR-OPLI-21-000968
53158071,Parking incld. 2bd CapHill/DT Apartment. Sleeps 5,46554969,Jessica,Downtown,Central Business District,47.61259,-122.33092,Entire home/apt,125,3,3,11/4/2022,0.38,1,92,3,STR-OPLI-22-000593
52675467,"Charming, Private Room in Seattle",145395136,Aditya,Other neighborhoods,Broadview,47.72243,-122.35705,Private room,35,30,5,11/12/2022,0.39,1,364,4,
52677189,Cozy home w/ outdoor patio & high speed internet!,398317720,Joanne,Other neighborhoods,Wallingford,47.66081,-122.32273,Entire home/apt,166,1,73,12/16/2022,5.02,46,162,60,STR-OPLI-21-001009
52791612,2BR Suite-Walk to Lightrail for DT/Airport Access!,427093209,Annalise,Rainier Valley,Brighton,47.53774,-122.27655,Entire home/apt,67,1,35,12/15/2022,2.68,1,265,32,STR-OPLI-21-001045
52794086,Ballard Area 5bed/3bath -Space for everyone!,5325329,Blair,Other neighborhoods,North Beach/Blue Ridge,47.6913,-122.39103,Entire home/apt,338,1,63,12/19/2022,4.57,9,307,57,STR-OPLI-21-001398
52794527,Northwest Retreat with Cedar Hot Tub,399759096,Andrew,Central Area,Minor,47.60652,-122.30692,Entire home/apt,240,1,35,12/12/2022,2.9,4,145,35,STR-OPLI-21-000247
53164316,Fremont Townhome with Enclosed Garden Patio & Fireplace - Walk Everywhere!,104834083,Vacasa Washington,Other neighborhoods,Fremont,47.6588,-122.34963,Entire home/apt,254,2,23,12/18/2022,2.01,49,363,23,STR-OPLI-21-001120
52808450,Stylish 3 BR Capitol Hill Home With 96 Walk Score!,418944932,2Plus,Central Area,Minor,47.61134,-122.31412,Entire home/apt,266,2,43,12/4/2022,3.03,2,350,35,STR-OPLI-21-001021
52687397,Amazing Capitol Hill townhouse with rooftop deck plus city & mountain views,104834083,Vacasa Washington,Capitol Hill,Broadway,47.62108,-122.31501,Entire home/apt,270,2,17,12/18/2022,1.21,49,359,16,STR-OPLI-21-000697
53170189,"~yellowalkibungalow ~beach, yard~",4942505,Tatiana,West Seattle,Alki,47.57655,-122.40919,Entire home/apt,193,2,13,9/5/2022,1.05,5,179,12,STR-OPLI-22-000318
52810457,Stellers House - One Bedroom Apt in Capitol Hill,969503,Tierney,Capitol Hill,Broadway,47.62167,-122.31751,Entire home/apt,147,4,36,12/4/2022,2.95,1,60,36,STR-OPLI-21-001383
53357797,West Seattle Garden Guesthouse,9954433,Alex & Natalie,West Seattle,Seaview,47.55738,-122.39464,Entire home/apt,75,4,23,12/11/2022,4.08,1,264,23,STR-OPLI-22-001142
53362682,Boutique Apartment in Capitol Hill,42693473,Bryan,Capitol Hill,Broadway,47.62443,-122.32593,Entire home/apt,120,2,30,3/27/2022,2.26,1,0,21,str-opli-21-001254
52813291,"Well lit, cozy, 2 bedroom unit, full kitchen, Wifi",525710,Libby,Other neighborhoods,South Park,47.52589,-122.32249,Entire home/apt,84,2,27,10/31/2022,2,2,347,23,STR-OPLI-21-000754
53171164,Luxurious 1 Bedroom in the Heart of Seattle!,80333752,Ashley & Mike,Downtown,Belltown,47.61518,-122.34657,Entire home/apt,110,2,52,12/4/2022,4.55,23,67,52,STR-OPLI-19-001600
52820415,Gorgeous waterfront 2BR with designer furniture,167706794,Preeti,Downtown,Pike-Market,47.609661,-122.344788,Entire home/apt,429,3,42,12/11/2022,4.88,1,326,42,STR-OPLI-22-000563
52829004,Alki Beachfront #2- Amazing 180 View- Bridge Open!,78134139,Michael,West Seattle,Alki,47.58169,-122.40377,Entire home/apt,166,1,55,12/5/2022,3.93,11,139,44,STR-OPLI-21-000988
52829579,ALKI BEACHFRONT GETAWAY #3- BED 2 BEACH 59 STEPS,78134139,Michael,West Seattle,Alki,47.58169,-122.40377,Entire home/apt,114,1,68,12/6/2022,5.06,11,133,64,STR-OPLI-21-000988
53363052,"Ground Floor Unit, 600 Sq Ft, 1 Bed/Bath, Kitchen",432058918,Scott,Other neighborhoods,Greenwood,47.68416,-122.36169,Entire home/apt,70,3,33,11/26/2022,2.58,1,343,31,STR-OPLI-21-001303
53363555,Ballard Bungalow,23317615,Jeff,Ballard,West Woodland,47.67362,-122.36919,Entire home/apt,222,2,60,12/15/2022,4.58,1,302,57,STR-OPLI-21-001261
52829753,Cozy West Seattle nest with amazing views,9429356,Nicolas,West Seattle,North Admiral,47.57449,-122.40251,Entire home/apt,145,3,35,11/7/2022,2.71,1,0,32,STR-OPLI-21-001256
53173086,"*Walk to Award-winning Restaurants, Cute Cottage",28420265,Sherry,Ballard,West Woodland,47.6709,-122.37175,Entire home/apt,238,2,0,,,34,60,0,STR-OPLI-19-000687
52840676,Serene Home in the Heart of Seattle!,386420269,Kathryn,Downtown,Belltown,47.61378,-122.34881,Entire home/apt,110,2,48,11/20/2022,3.65,17,64,43,STR-OPLI-19-000689
53371373,Perfect West Seattle Private Getaway Near Downtown,353152177,Plushy,Delridge,North Delridge,47.56517,-122.36945,Entire home/apt,109,2,17,11/13/2022,1.3,2,328,16,STR-OPLI-19-002018
53176450,Peaceful guest suite,3857778,Justin,Central Area,Mann,47.61717,-122.29772,Entire home/apt,74,1,33,12/9/2022,2.48,1,148,29,STR-OPLI-21-000955
53382421,Montlake Private Suite,23316438,Justin,Capitol Hill,Broadway,47.63571,-122.32077,Entire home/apt,90,1,64,12/15/2022,5.08,2,317,62,STR-OPLI-21-000771
52845143,Cozy 1BR/1BA Apartment,424931782,Jim,Queen Anne,East Queen Anne,47.638573,-122.356667,Entire home/apt,63,28,11,12/19/2022,1.17,3,135,11,STR-OPLI-21-001069
53189550,Cheerful New Updated 3BR Private Home in GreenLake,14567633,Tina,Other neighborhoods,Green Lake,47.67456,-122.32119,Entire home/apt,150,30,9,1/10/2022,0.67,1,0,4,STR-OPLI-01-143413
52857375,"Charming, Dog-Friendly Home with Spacious Yard & Patio - Close to Everything",104834083,Vacasa Washington,Lake City,Victory Heights,47.70706,-122.30798,Entire home/apt,250,2,9,9/23/2022,0.75,49,365,9,STR-OPLI-21-000972
52857376,"14th-Floor Condo in Downtown Seattle W/ City Views, Shared Rooftop Deck & WiFi!",104834083,Vacasa Washington,Downtown,Central Business District,47.61324,-122.33093,Entire home/apt,244,3,18,11/19/2022,1.51,49,353,18,STR-OPLI-19-002242
53383770,Urban Townhome with Rooftop Patio & Private Office,37371892,Christa,West Seattle,Gatewood,47.542507,-122.38665,Entire home/apt,400,2,9,9/27/2022,0.71,1,52,8,STR-OPLI-21-001288
53387188,Cozy Craftsman in Friendly Ravenna Neighborhood,2542005,Danya & Josh,Other neighborhoods,Ravenna,47.67666,-122.30387,Entire home/apt,182,2,80,12/16/2022,6.63,1,58,80,STR-OPLI-21-001388
52857385,"12th-Floor Condo in Downtown Location w/Private Balcony, City Views, Shared Pool",104834083,Vacasa Washington,Downtown,Pike-Market,47.60957,-122.33978,Entire home/apt,161,6,11,12/10/2022,0.86,49,351,10,STR-OPLI-21-000901
53199415,Cozy 1 BR Apartment-King Suite Unit-Univ. District,44373070,Natalie,University District,University District,47.668365,-122.312164,Entire home/apt,113,2,43,11/30/2022,3.4,2,349,42,STR-OPLI-21-001319
52859528,Bright Modern Studio with Kitchen in Ballard,7729474,Caspar,Ballard,Loyal Heights,47.67806,-122.37751,Entire home/apt,71,3,45,12/1/2022,3.15,1,90,36,STR-OPLI-19-002078
53395722,Marvelous & Bright Suite In Bitter Lake!,430433073,Melissa,Other neighborhoods,Bitter Lake,47.73058,-122.35311,Entire home/apt,105,1,16,11/14/2022,1.26,1,220,13,STR-OPLI-21-001223
53202124,Luxury Victorian Cottage,4858949,Peter,Central Area,Minor,47.60768,-122.30381,Entire home/apt,125,3,14,6/15/2022,1.2,2,0,14,STR-OPli-21-001093
53210503,"Cheerful, pet friendly townhome with fireplace",206208359,Ryan,Central Area,Leschi,47.59127,-122.29422,Entire home/apt,120,90,0,,,1,364,0,STR-OPLI-21-001216
52861062,Stroll to heart of Cap Hill from a Mini-mansion,28420265,Sherry,Capitol Hill,Broadway,47.62499,-122.31656,Entire home/apt,524,2,65,12/21/2022,4.65,34,148,55,STR-OPLI-21-001067
53216848,"Newly Furnished Home in Magnolia, Seattle",164496074,Antoine,Interbay,Interbay,47.65563,-122.38537,Entire home/apt,180,90,0,,,1,270,0,STR-OPLI-22-001379
52861602,@ Marbella Lane - Charming Capitol Hill 4BR,118412894,Wendy,Capitol Hill,Broadway,47.62141,-122.31602,Entire home/apt,437,2,38,11/6/2022,2.77,1,355,34,STR-OPLI-21-001012
53396016,Adorable Private Room in Wallingford Townhome,432334305,Lauren,Other neighborhoods,Wallingford,47.65278,-122.34057,Private room,51,1,2,12/31/2021,0.16,1,13,1,STR-OPLI-21-001230
